Estado,Sector,Fecha,Cartera,Vigente,Vencida,Imor
TAMAULIPAS,Servicios Financieros No Bancarios,2019-03,0.17,0.17,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2019-04,0.17,0.17,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2019-05,0.17,0.17,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2019-06,0.17,0.17,0,0
TAMAULIPAS,Servicios Profesionales y Tecnicos,2016-06,4058.42,3937.1,121.32,484.25
TAMAULIPAS,Servicios Profesionales y Tecnicos,2016-07,4077.91,3960.31,117.59,495.94
TAMAULIPAS,Servicios Profesionales y Tecnicos,2016-08,3996.75,3879.62,117.12,497.52
TAMAULIPAS,Servicios Profesionales y Tecnicos,2016-09,4266.27,4151.53,114.73,506.74
TAMAULIPAS,Servicios Profesionales y Tecnicos,2016-10,4210.45,4094.97,115.51,477.16
TAMAULIPAS,Servicios Profesionales y Tecnicos,2016-11,4530.45,4418.78,111.67,487.95
TAMAULIPAS,Servicios Profesionales y Tecnicos,2016-12,4540.46,4439.8,100.65,490.01
TAMAULIPAS,Servicios Profesionales y Tecnicos,2017-01,4539.56,4447.33,92.22,457.93
TAMAULIPAS,Servicios Profesionales y Tecnicos,2017-02,4368.15,4261.35,106.79,523.75
TAMAULIPAS,Servicios Profesionales y Tecnicos,2017-03,4211.09,4103.84,107.25,514.09
TAMAULIPAS,Servicios Profesionales y Tecnicos,2017-04,4289.24,4181.07,108.14,506.98
TAMAULIPAS,Servicios Profesionales y Tecnicos,2017-05,4283.29,4167.69,115.59,527.56
TAMAULIPAS,Servicios Profesionales y Tecnicos,2017-06,4368.31,4272.37,95.97,419.04
TAMAULIPAS,Servicios Profesionales y Tecnicos,2017-07,4267.02,4170.45,96.54,454.47
TAMAULIPAS,Servicios Profesionales y Tecnicos,2017-08,4219.78,4122.42,97.37,501.3
TAMAULIPAS,Servicios Profesionales y Tecnicos,2017-09,4257.5,4142.48,115.03,529.97
TAMAULIPAS,Servicios Profesionales y Tecnicos,2017-10,4453.53,4319.53,133.99,493.92
TAMAULIPAS,Servicios Profesionales y Tecnicos,2017-11,4487.8,4358.73,129.06,478.21
TAMAULIPAS,Servicios Profesionales y Tecnicos,2017-12,4738.8,4594.28,144.56,585.93
TAMAULIPAS,Servicios Profesionales y Tecnicos,2018-01,4690.89,4554.82,136.08,569.7
TAMAULIPAS,Servicios Profesionales y Tecnicos,2018-02,4723.06,4579.49,143.56,673.22
TAMAULIPAS,Servicios Profesionales y Tecnicos,2018-03,4646.57,4507.82,138.8,688.85
TAMAULIPAS,Servicios Profesionales y Tecnicos,2018-04,4696.78,4563.97,132.8,587.97
TAMAULIPAS,Servicios Profesionales y Tecnicos,2018-05,4802.07,4676.49,125.62,564.24
TAMAULIPAS,Servicios Profesionales y Tecnicos,2018-06,4971.57,4847.83,123.73,552.08
TAMAULIPAS,Servicios Profesionales y Tecnicos,2018-07,3946.97,3821.59,125.42,500.6
TAMAULIPAS,Servicios Profesionales y Tecnicos,2018-08,4145.8,4022.31,123.51,475.52
TAMAULIPAS,Servicios Profesionales y Tecnicos,2018-09,4209.87,4080.94,128.94,544.59
TAMAULIPAS,Servicios Profesionales y Tecnicos,2018-10,4345.18,4223.6,121.58,585.66
TAMAULIPAS,Servicios Profesionales y Tecnicos,2018-11,4310.03,4197.75,112.26,593.35
TAMAULIPAS,Servicios Profesionales y Tecnicos,2018-12,4241.44,4146.2,95.26,520.76
TAMAULIPAS,Servicios Profesionales y Tecnicos,2019-01,4196.2,4109.43,86.81,398.19
TAMAULIPAS,Servicios Profesionales y Tecnicos,2019-02,4397.67,4311.56,86.09,338.13
TAMAULIPAS,Servicios Profesionales y Tecnicos,2019-03,4557.42,4475.28,82.09,317.97
TAMAULIPAS,Servicios Profesionales y Tecnicos,2019-04,4489.15,4399.87,89.3,370.71
TAMAULIPAS,Servicios Profesionales y Tecnicos,2019-05,4519.03,4446.53,72.49,301.8
TAMAULIPAS,Servicios Profesionales y Tecnicos,2019-06,4480.52,4404.99,75.52,226.33
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2016-06,48.7,46.95,1.76,31.38
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2016-07,48.6,46.84,1.76,31.37
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2016-08,50.53,48.77,1.76,31.37
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2016-09,49.89,48.14,1.76,31.56
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2016-10,42.62,40.86,1.76,31.76
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2016-11,46.09,44.33,1.76,31.7
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2016-12,45.31,43.55,1.76,31.69
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2017-01,47.57,45.82,1.76,31.79
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2017-02,47.57,45.81,1.76,31.86
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2017-03,47.18,45.42,1.76,36.96
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2017-04,47.09,45.33,1.76,37.78
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2017-05,42.66,40.91,1.76,37.8
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2017-06,45.11,43.36,1.76,37.82
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2017-07,44.06,42.31,1.76,37.82
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2017-08,41.41,41.41,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2017-09,41.78,41.78,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2017-10,42.64,42.64,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2017-11,28.9,28.9,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2017-12,28.46,23.37,5.09,100.92
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2018-01,27.9,21.36,6.55,108.87
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2018-02,27.47,21.2,6.26,108.95
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2018-03,27.9,21.53,6.37,108.15
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2018-04,25.29,20.27,5.03,99.7
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2018-05,23.35,23.35,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2018-06,23.01,23.01,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2018-07,23.8,23.8,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2018-08,23.04,23.04,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2018-09,23.57,23.57,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2018-10,23.12,23.12,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2018-11,22.85,22.85,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2018-12,23.11,23.11,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2019-01,22.5,22.26,0.24,1.53
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2019-02,21.25,21,0.24,1.61
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2019-03,22.89,22.64,0.24,1.63
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2019-04,21.38,21.38,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2019-05,21.84,21.84,0,0
TAMAULIPAS,Servicios de Esparcimiento y otros Servicios Recreativo,2019-06,21.94,21.94,0,0
TAMAULIPAS,Transporte,2016-06,1918.57,1881.2,37.37,317.57
TAMAULIPAS,Transporte,2016-07,1920.09,1880.66,39.43,412.54
TAMAULIPAS,Transporte,2016-08,1949.89,1911.3,38.6,319.02
TAMAULIPAS,Transporte,2016-09,1980.08,1942.14,37.94,319.29
TAMAULIPAS,Transporte,2016-10,2024.06,1986.5,37.53,318.48
TAMAULIPAS,Transporte,2016-11,1773.23,1737.99,35.21,315.9
TAMAULIPAS,Transporte,2016-12,1834.25,1798.69,35.57,336.81
TAMAULIPAS,Transporte,2017-01,1815.91,1784.93,30.98,335.79
TAMAULIPAS,Transporte,2017-02,1789.28,1756.06,33.23,375.58
TAMAULIPAS,Transporte,2017-03,1815.23,1782.11,33.13,376.25
TAMAULIPAS,Transporte,2017-04,1761.72,1724.6,37.14,378.81
TAMAULIPAS,Transporte,2017-05,1779.38,1742.12,37.27,380.26
TAMAULIPAS,Transporte,2017-06,1771.87,1731.35,40.53,377.42
TAMAULIPAS,Transporte,2017-07,1805.13,1772.13,33.02,290.6
TAMAULIPAS,Transporte,2017-08,1794.45,1759.33,35.1,292.05
TAMAULIPAS,Transporte,2017-09,1847.1,1803.9,43.21,375.07
TAMAULIPAS,Transporte,2017-10,1840.26,1797.17,43.11,358.43
TAMAULIPAS,Transporte,2017-11,1847.13,1801.52,45.62,364.89
TAMAULIPAS,Transporte,2017-12,1867.27,1826.79,40.5,325.67
TAMAULIPAS,Transporte,2018-01,1887.29,1848.15,39.14,427.3
TAMAULIPAS,Transporte,2018-02,1909.95,1871.87,38.07,433.56
TAMAULIPAS,Transporte,2018-03,1880.64,1848.68,31.94,431.11
TAMAULIPAS,Transporte,2018-04,1873.26,1840.75,32.5,232.55
TAMAULIPAS,Transporte,2018-05,1831.48,1803.31,28.17,233.23
TAMAULIPAS,Transporte,2018-06,1894.93,1866.9,28.03,232.37
TAMAULIPAS,Transporte,2018-07,1905.32,1876.45,28.89,197.39
TAMAULIPAS,Transporte,2018-08,1904.4,1874.73,29.66,200.41
TAMAULIPAS,Transporte,2018-09,1895.15,1863.67,31.48,204.67
TAMAULIPAS,Transporte,2018-10,1945.78,1913.31,32.47,211.85
TAMAULIPAS,Transporte,2018-11,1951.98,1923.97,28.01,206.16
TAMAULIPAS,Transporte,2018-12,2012.82,1989.43,23.38,205.17
TAMAULIPAS,Transporte,2019-01,2093.28,2070.56,22.7,207.45
TAMAULIPAS,Transporte,2019-02,2030.87,2009.81,21.07,217.37
TAMAULIPAS,Transporte,2019-03,2055.8,2035.81,20,234.93
TAMAULIPAS,Transporte,2019-04,2034.55,2012.47,22.08,259.82
TAMAULIPAS,Transporte,2019-05,2072.08,2046.41,25.65,240.71
TAMAULIPAS,Transporte,2019-06,2041.43,2015.43,26,240.21
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-06,44.93,25.02,19.91,195.78
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-07,46.01,25.86,20.14,195.87
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-08,48.36,28.02,20.33,195.02
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-09,48.74,28.18,20.56,195.14
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-10,46.99,26.77,20.22,181.59
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-11,45.94,25.09,20.85,216.91
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-12,39.07,18,21.08,223.55
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2017-01,38.28,16.97,21.31,234.53
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2017-02,34.5,13.34,21.17,221.18
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2017-03,34.13,12.05,22.08,292.31
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2017-04,41.05,17.17,23.88,354.76
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2017-05,45.42,21.48,23.94,290.35
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2017-06,46.89,22.96,23.95,286.34
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2017-07,46.36,23.86,22.51,202.54
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2017-08,47.74,25.04,22.71,201.86
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2017-09,47.14,24.23,22.91,202.19
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2017-10,46.99,23.9,23.1,201.94
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2017-11,44.69,21.41,23.28,202.48
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2017-12,20.67,20.21,0.47,102.87
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2018-01,18.48,18.02,0.47,105.47
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2018-02,15.1,14.63,0.47,200.58
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2018-03,15.23,14.76,0.47,200.61
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2018-04,15.66,8.24,7.42,222.42
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2018-05,21.36,13.87,7.49,203
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2018-06,25.62,18.13,7.49,202.08
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2018-07,28.77,21.29,7.49,201.33
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2018-08,34.63,27.15,7.49,201.29
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2018-09,34.97,27.49,7.49,201.23
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2018-10,34.84,27.35,7.49,201.14
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2018-11,36.64,29.46,7.18,101.54
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2018-12,30.19,23,7.18,102.43
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2019-01,27.14,19.85,7.3,163.66
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2019-02,23.4,16.11,7.29,164.98
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2019-03,22.35,14.98,7.37,177.56
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2019-04,21.94,14.66,7.29,138.14
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2019-05,27.76,20.47,7.29,162.02
TLAXCALA,"Agricultura, Silvicultura, Ganaderia y Pesca",2019-06,30.16,23.03,7.13,121.04
TLAXCALA,"Alimentos, Bebidas y Tabaco",2016-06,401.28,401.15,0.12,5.73
TLAXCALA,"Alimentos, Bebidas y Tabaco",2016-07,397.31,397.19,0.12,4.96
TLAXCALA,"Alimentos, Bebidas y Tabaco",2016-08,384.07,383.94,0.12,4.81
TLAXCALA,"Alimentos, Bebidas y Tabaco",2016-09,433.49,433.36,0.12,5.06
TLAXCALA,"Alimentos, Bebidas y Tabaco",2016-10,421.46,421.46,0,0
TLAXCALA,"Alimentos, Bebidas y Tabaco",2016-11,422.22,422.22,0,0
TLAXCALA,"Alimentos, Bebidas y Tabaco",2016-12,421.53,421.53,0,0
TLAXCALA,"Alimentos, Bebidas y Tabaco",2017-01,417.13,417.13,0,0
TLAXCALA,"Alimentos, Bebidas y Tabaco",2017-02,404.65,404.65,0,0
TLAXCALA,"Alimentos, Bebidas y Tabaco",2017-03,382.67,382.24,0.42,100.2
TLAXCALA,"Alimentos, Bebidas y Tabaco",2017-04,384.86,384.08,0.78,100.36
TLAXCALA,"Alimentos, Bebidas y Tabaco",2017-05,378.3,377.52,0.78,100.36
TLAXCALA,"Alimentos, Bebidas y Tabaco",2017-06,359.68,359.33,0.35,0.18
TLAXCALA,"Alimentos, Bebidas y Tabaco",2017-07,345.11,345.11,0,0
TLAXCALA,"Alimentos, Bebidas y Tabaco",2017-08,328.43,328.43,0,0
TLAXCALA,"Alimentos, Bebidas y Tabaco",2017-09,317.24,317.24,0,0
TLAXCALA,"Alimentos, Bebidas y Tabaco",2017-10,279.75,279.75,0,0
TLAXCALA,"Alimentos, Bebidas y Tabaco",2017-11,281.29,281.29,0,0
TLAXCALA,"Alimentos, Bebidas y Tabaco",2017-12,264.44,264.44,0,0
TLAXCALA,"Alimentos, Bebidas y Tabaco",2018-01,261.65,261.65,0,0
TLAXCALA,"Alimentos, Bebidas y Tabaco",2018-02,241.85,240.61,1.24,55.36
TLAXCALA,"Alimentos, Bebidas y Tabaco",2018-03,224.05,222.81,1.24,49.52
TLAXCALA,"Alimentos, Bebidas y Tabaco",2018-04,150.1,148.79,1.31,69.98
TLAXCALA,"Alimentos, Bebidas y Tabaco",2018-05,149.98,148.74,1.24,49.33
TLAXCALA,"Alimentos, Bebidas y Tabaco",2018-06,108.42,107.18,1.24,48.45
TLAXCALA,"Alimentos, Bebidas y Tabaco",2018-07,111.17,109.94,1.24,53.55
TLAXCALA,"Alimentos, Bebidas y Tabaco",2018-08,104.64,103.34,1.3,71.81
TLAXCALA,"Alimentos, Bebidas y Tabaco",2018-09,162.18,160.88,1.3,67.66
TLAXCALA,"Alimentos, Bebidas y Tabaco",2018-10,109.49,108.19,1.3,66.62
TLAXCALA,"Alimentos, Bebidas y Tabaco",2018-11,92.53,91.23,1.3,67.34
TLAXCALA,"Alimentos, Bebidas y Tabaco",2018-12,75.18,73.88,1.3,105.26
TLAXCALA,"Alimentos, Bebidas y Tabaco",2019-01,69.07,67.66,1.41,141.17
TLAXCALA,"Alimentos, Bebidas y Tabaco",2019-02,66.55,65.15,1.41,141.67
TLAXCALA,"Alimentos, Bebidas y Tabaco",2019-03,65.26,63.97,1.3,140.57
TLAXCALA,"Alimentos, Bebidas y Tabaco",2019-04,65.7,64.4,1.3,133.03
TLAXCALA,"Alimentos, Bebidas y Tabaco",2019-05,107.78,106.48,1.3,134.12
TLAXCALA,"Alimentos, Bebidas y Tabaco",2019-06,106.99,105.69,1.31,125
TLAXCALA,Comercio,2016-06,648.8,587.7,61.08,355.35
TLAXCALA,Comercio,2016-07,646.06,588.27,57.79,362.09
TLAXCALA,Comercio,2016-08,624.66,560.33,64.34,554.53
TLAXCALA,Comercio,2016-09,634.65,563.71,70.96,479.04
TLAXCALA,Comercio,2016-10,632.25,563.29,68.95,476.7
TLAXCALA,Comercio,2016-11,634.72,566.84,67.88,472.88
TLAXCALA,Comercio,2016-12,585.22,556.32,28.88,349.83
TLAXCALA,Comercio,2017-01,578.32,554.97,23.35,344.47
TLAXCALA,Comercio,2017-02,579.22,556.16,23.07,229.51
TLAXCALA,Comercio,2017-03,640.69,617.12,23.57,283.09
TLAXCALA,Comercio,2017-04,646.65,623.15,23.51,181.23
TLAXCALA,Comercio,2017-05,693.61,668.05,25.57,196.46
TLAXCALA,Comercio,2017-06,682.86,656.93,25.93,230.19
TLAXCALA,Comercio,2017-07,745.41,709.64,35.78,236.36
TLAXCALA,Comercio,2017-08,774.84,734.56,40.29,272.93
TLAXCALA,Comercio,2017-09,784.39,743.65,40.74,238.56
TLAXCALA,Comercio,2017-10,755.55,715.1,40.47,257.58
TLAXCALA,Comercio,2017-11,767.84,735.43,32.4,151.99
TLAXCALA,Comercio,2017-12,756.58,722.39,34.17,85.06
TLAXCALA,Comercio,2018-01,755.62,717.69,37.91,86.4
TLAXCALA,Comercio,2018-02,747.45,708.09,39.37,87.15
TLAXCALA,Comercio,2018-03,752.67,713.82,38.84,62.12
TLAXCALA,Comercio,2018-04,784.85,745.44,39.4,61.5
TLAXCALA,Comercio,2018-05,802.97,765.04,37.91,132.84
TLAXCALA,Comercio,2018-06,829.8,787.41,42.41,135.86
TLAXCALA,Comercio,2018-07,797.16,750.55,46.61,236.98
TLAXCALA,Comercio,2018-08,809.88,763.59,46.31,235.9
TLAXCALA,Comercio,2018-09,821.36,767.87,53.48,240.1
TLAXCALA,Comercio,2018-10,819.05,777.26,41.78,232.24
TLAXCALA,Comercio,2018-11,835.85,788.75,47.11,332.07
TLAXCALA,Comercio,2018-12,804.93,773.04,31.88,128.46
TLAXCALA,Comercio,2019-01,882.36,846,36.36,133.86
TLAXCALA,Comercio,2019-02,870.14,836.95,33.16,132.43
TLAXCALA,Comercio,2019-03,886.54,852.64,33.91,133.31
TLAXCALA,Comercio,2019-04,881.43,842.75,38.69,135.51
TLAXCALA,Comercio,2019-05,888.43,851.13,37.29,168
TLAXCALA,Comercio,2019-06,874.93,837.07,37.85,163.04
TLAXCALA,Comunicaciones y Telecomunicaciones,2016-06,17.79,13.89,3.9,77.34
TLAXCALA,Comunicaciones y Telecomunicaciones,2016-07,17.3,13.4,3.9,79
TLAXCALA,Comunicaciones y Telecomunicaciones,2016-08,16.82,12.91,3.9,83.2
TLAXCALA,Comunicaciones y Telecomunicaciones,2016-09,12.63,12.14,0.5,27.15
TLAXCALA,Comunicaciones y Telecomunicaciones,2016-10,12.6,12.11,0.5,26.04
TLAXCALA,Comunicaciones y Telecomunicaciones,2016-11,12.43,11.93,0.5,23.75
TLAXCALA,Comunicaciones y Telecomunicaciones,2016-12,12.02,11.7,0.33,14.56
TLAXCALA,Comunicaciones y Telecomunicaciones,2017-01,12.32,11.99,0.33,12.56
TLAXCALA,Comunicaciones y Telecomunicaciones,2017-02,11.21,10.89,0.33,15.41
TLAXCALA,Comunicaciones y Telecomunicaciones,2017-03,11.23,10.6,0.62,28.42
TLAXCALA,Comunicaciones y Telecomunicaciones,2017-04,11.77,11.18,0.6,19.72
TLAXCALA,Comunicaciones y Telecomunicaciones,2017-05,12.02,11.42,0.6,17.5
TLAXCALA,Comunicaciones y Telecomunicaciones,2017-06,10.98,10.63,0.35,13.74
TLAXCALA,Comunicaciones y Telecomunicaciones,2017-07,12.69,12.28,0.4,9.59
TLAXCALA,Comunicaciones y Telecomunicaciones,2017-08,10.15,9.79,0.36,17.94
TLAXCALA,Comunicaciones y Telecomunicaciones,2017-09,11.69,11.36,0.33,9.2
TLAXCALA,Comunicaciones y Telecomunicaciones,2017-10,11.39,11.06,0.33,9.06
TLAXCALA,Comunicaciones y Telecomunicaciones,2017-11,11.65,11.39,0.26,5.95
TLAXCALA,Comunicaciones y Telecomunicaciones,2017-12,10.53,10.27,0.26,7.39
TLAXCALA,Comunicaciones y Telecomunicaciones,2018-01,8.32,8.3,0.02,0.94
TLAXCALA,Comunicaciones y Telecomunicaciones,2018-02,10.35,10.33,0.02,0.56
TLAXCALA,Comunicaciones y Telecomunicaciones,2018-03,9.96,9.95,0.01,0.51
TLAXCALA,Comunicaciones y Telecomunicaciones,2018-04,10.5,10.5,0,0
TLAXCALA,Comunicaciones y Telecomunicaciones,2018-05,9.88,9.88,0,0
TLAXCALA,Comunicaciones y Telecomunicaciones,2018-06,9.48,9.39,0.08,3.29
TLAXCALA,Comunicaciones y Telecomunicaciones,2018-07,10.41,10.33,0.08,3.03
TLAXCALA,Comunicaciones y Telecomunicaciones,2018-08,7.66,7.58,0.08,3.17
TLAXCALA,Comunicaciones y Telecomunicaciones,2018-09,5.82,5.74,0.08,6.66
TLAXCALA,Comunicaciones y Telecomunicaciones,2018-10,5.73,5.65,0.08,6.48
TLAXCALA,Comunicaciones y Telecomunicaciones,2018-11,5.73,5.65,0.08,5.12
TLAXCALA,Comunicaciones y Telecomunicaciones,2018-12,8.33,8.25,0.08,4.01
TLAXCALA,Comunicaciones y Telecomunicaciones,2019-01,8.04,7.74,0.3,16.32
TLAXCALA,Comunicaciones y Telecomunicaciones,2019-02,7.76,7.68,0.08,4.24
TLAXCALA,Comunicaciones y Telecomunicaciones,2019-03,7.85,7.77,0.08,4.35
TLAXCALA,Comunicaciones y Telecomunicaciones,2019-04,8.86,8.78,0.08,4.46
TLAXCALA,Comunicaciones y Telecomunicaciones,2019-05,6.98,6.67,0.32,23.08
TLAXCALA,Comunicaciones y Telecomunicaciones,2019-06,6.73,6.24,0.5,33.57
TLAXCALA,Construccion,2016-06,60.34,49.28,11.05,157.41
TLAXCALA,Construccion,2016-07,57.46,48.11,9.33,135.15
TLAXCALA,Construccion,2016-08,54.75,45.23,9.51,141.34
TLAXCALA,Construccion,2016-09,54.15,43.78,10.38,243.1
TLAXCALA,Construccion,2016-10,51.74,41.43,10.3,174.5
TLAXCALA,Construccion,2016-11,52.72,43.45,9.26,172.47
TLAXCALA,Construccion,2016-12,45.6,37.2,8.4,169.35
TLAXCALA,Construccion,2017-01,47.84,39.48,8.35,119.18
TLAXCALA,Construccion,2017-02,47.35,38.69,8.66,128.85
TLAXCALA,Construccion,2017-03,46.64,38.28,8.38,113.78
TLAXCALA,Construccion,2017-04,45.46,36.93,8.52,116.07
TLAXCALA,Construccion,2017-05,46.05,36.9,9.16,120.72
TLAXCALA,Construccion,2017-06,48.01,38.84,9.16,114.97
TLAXCALA,Construccion,2017-07,48.77,39.65,9.12,110.1
TLAXCALA,Construccion,2017-08,48.53,39.26,9.25,110.43
TLAXCALA,Construccion,2017-09,44.75,35.13,9.63,120.08
TLAXCALA,Construccion,2017-10,45.36,35.42,9.92,122.8
TLAXCALA,Construccion,2017-11,45.75,35.89,9.86,216
TLAXCALA,Construccion,2017-12,39.35,38.06,1.29,115.91
TLAXCALA,Construccion,2018-01,45.39,43.67,1.71,208.45
TLAXCALA,Construccion,2018-02,45.81,44.11,1.69,108.56
TLAXCALA,Construccion,2018-03,44.36,41.71,2.64,173.51
TLAXCALA,Construccion,2018-04,39.85,37.33,2.51,196.36
TLAXCALA,Construccion,2018-05,40.12,37.99,2.12,99.88
TLAXCALA,Construccion,2018-06,42.56,41.62,0.93,10.69
TLAXCALA,Construccion,2018-07,43.77,42.45,1.3,156.51
TLAXCALA,Construccion,2018-08,50.54,47.92,2.62,232.49
TLAXCALA,Construccion,2018-09,46.26,42.68,3.55,104.74
TLAXCALA,Construccion,2018-10,42.46,39.27,3.18,74.53
TLAXCALA,Construccion,2018-11,44.3,42.31,1.99,87.93
TLAXCALA,Construccion,2018-12,43.39,41.8,1.59,21.99
TLAXCALA,Construccion,2019-01,45.29,43.73,1.57,16.59
TLAXCALA,Construccion,2019-02,51.92,50.08,1.82,20.66
TLAXCALA,Construccion,2019-03,48.99,44.24,4.74,71.96
TLAXCALA,Construccion,2019-04,48.95,44.12,4.83,72.77
TLAXCALA,Construccion,2019-05,47.11,44.34,2.76,47.72
TLAXCALA,Construccion,2019-06,47.44,42.08,5.34,148.98
TLAXCALA,Educativo,2016-06,27.06,27.03,0.03,100.08
TLAXCALA,Educativo,2016-07,26.93,26.92,0.01,100
TLAXCALA,Educativo,2016-08,26.64,26.63,0.01,100
TLAXCALA,Educativo,2016-09,26.24,26.23,0.01,100
TLAXCALA,Educativo,2016-10,25.08,25.07,0.01,100
TLAXCALA,Educativo,2016-11,25.34,25.33,0.01,100
TLAXCALA,Educativo,2016-12,24.8,24.79,0.01,100
TLAXCALA,Educativo,2017-01,24.52,24.51,0.01,100
TLAXCALA,Educativo,2017-02,24.66,24.65,0.01,100
TLAXCALA,Educativo,2017-03,24.74,24.74,0,0
TLAXCALA,Educativo,2017-04,24.48,24.48,0,0
TLAXCALA,Educativo,2017-05,24.3,24.3,0,0
TLAXCALA,Educativo,2017-06,24.98,24.98,0,0
TLAXCALA,Educativo,2017-07,25.04,25.02,0.02,8.93
TLAXCALA,Educativo,2017-08,24.63,24.63,0,0
TLAXCALA,Educativo,2017-09,24.45,24.44,0,0.01
TLAXCALA,Educativo,2017-10,24.13,24.13,0,0
